_id,id,link,title,Category ID,Category Title,Magnitude Value,Magnitude Unit,Geometry Type,Source ID,Source URL,Date,Time,Longitude,Latitude
Row(oid='6506a0255457d4ab94009c78'),EONET_4136,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4136,Iceberg C30,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13,00:00:00Z,96.3,-64.78
Row(oid='6506a0255457d4ab94009c79'),EONET_4137,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4137,Iceberg C31,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13,00:00:00Z,96.52,-64.69
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13,00:00:00Z,153.54,-68.1
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-22,00:00:00Z,150.87,-68.1
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-04-05,00:00:00Z,148.41,-67.99
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-04-12,00:00:00Z,146.51,-67.48
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-04-19,00:00:00Z,144.61,-66.77
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-01-31,00:00:00Z,143.97,-66.38
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-02-28,00:00:00Z,141.92,-65.82
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-03-13,00:00:00Z,140.32,-65.69
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-03-20,00:00:00Z,138.78,-65.64
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-01,00:00:00Z,136.36,-65.06
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-08,00:00:00Z,134.24,-64.75
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-15,00:00:00Z,133.28,-65.21
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-05-22,00:00:00Z,132.42,-65.58
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-06-26,00:00:00Z,130.55,-65.56
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,32.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-02-19,00:00:00Z,126.78,-65.46
Row(oid='6506a0255457d4ab94009c7a'),EONET_4139,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4139,Iceberg C33,seaLakeIce,Sea and Lake Ice,44.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-09-15,00:00:00Z,125.27,-65.32
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13,00:00:00Z,148.2,-68.26
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,35.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-03-26,00:00:00Z,148.24,-67.77
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,35.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-04,00:00:00Z,147.86,-67.33
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,35.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-12-16,00:00:00Z,146.24,-67.25
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,35.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-12-30,00:00:00Z,145.35,-66.73
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,35.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-01-13,00:00:00Z,143.96,-66.51
Row(oid='6506a0255457d4ab94009c7b'),EONET_4140,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4140,Iceberg C35,seaLakeIce,Sea and Lake Ice,35.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-02-10,00:00:00Z,142.98,-66.23
Row(oid='6506a0255457d4ab94009c7c'),EONET_4143,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4143,Iceberg D23,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13,00:00:00Z,74.65,-69.43
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,,,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2019-03-13,00:00:00Z,81.86,-67.27
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-06-19,00:00:00Z,80.2,-67.26
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2020-11-06,00:00:00Z,79.26,-67.64
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-02-26,00:00:00Z,77.42,-68.21
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-03-05,00:00:00Z,76.03,-68.33
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-04-02,00:00:00Z,74.67,-67.96
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-04-09,00:00:00Z,73.34,-67.95
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-04-16,00:00:00Z,71.83,-67.34
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-04-23,00:00:00Z,69.08,-66.9
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-04-30,00:00:00Z,67.0,-66.91
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-05-07,00:00:00Z,64.01,-66.61
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-05-14,00:00:00Z,61.31,-66.73
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-05-21,00:00:00Z,59.49,-66.64
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-05-28,00:00:00Z,58.53,-66.37
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-04,00:00:00Z,57.41,-65.94
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-11,00:00:00Z,55.62,-65.61
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-18,00:00:00Z,52.69,-65.54
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-06-25,00:00:00Z,51.0,-65.83
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-07-09,00:00:00Z,49.13,-66.15
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-07-23,00:00:00Z,48.07,-66.48
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-08-06,00:00:00Z,46.91,-66.69
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-08-13,00:00:00Z,45.6,-66.78
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-08-20,00:00:00Z,44.49,-67.14
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-09-17,00:00:00Z,43.08,-67.43
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-10-01,00:00:00Z,40.96,-67.89
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-10-15,00:00:00Z,38.24,-68.15
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-10-22,00:00:00Z,36.65,-68.29
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2021-11-12,00:00:00Z,31.89,-68.55
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,40.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-02-04,00:00:00Z,23.14,-69.22
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-03-04,00:00:00Z,24.17,-69.73
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-03-18,00:00:00Z,19.89,-69.84
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-03-25,00:00:00Z,15.43,-69.2
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-04-01,00:00:00Z,12.6,-68.92
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-04-15,00:00:00Z,12.87,-68.22
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-04-29,00:00:00Z,12.78,-67.47
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-05-27,00:00:00Z,11.2,-67.3
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-06-10,00:00:00Z,11.53,-66.78
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-06-17,00:00:00Z,10.36,-66.76
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-06-24,00:00:00Z,9.46,-67.5
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-07-29,00:00:00Z,8.13,-67.8
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-08-05,00:00:00Z,7.21,-68.26
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-08-19,00:00:00Z,3.96,-68.7
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-08-26,00:00:00Z,2.17,-68.88
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-09-02,00:00:00Z,-0.6,-68.9
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-09-09,00:00:00Z,-2.17,-69.09
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-09-16,00:00:00Z,-3.25,-69.38
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-09-30,00:00:00Z,-6.07,-69.45
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-10-14,00:00:00Z,-8.1,-70.17
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-10-21,00:00:00Z,-10.97,-70.79
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-10-28,00:00:00Z,-14.94,-71.55
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-11-04,00:00:00Z,-16.8,-72.24
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-11-11,00:00:00Z,-18.24,-72.5
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-11-18,00:00:00Z,-20.76,-73.2
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-12-02,00:00:00Z,-22.85,-73.68
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2022-12-23,00:00:00Z,-25.03,-73.74
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-01-06,00:00:00Z,-27.2,-73.36
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-01-20,00:00:00Z,-28.38,-73.68
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-01-27,00:00:00Z,-26.77,-73.99
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-02-10,00:00:00Z,-26.72,-74.51
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-03-03,00:00:00Z,-28.36,-74.65
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-03-24,00:00:00Z,-28.6,-73.76
Row(oid='6506a0255457d4ab94009c7d'),EONET_4145,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_4145,Iceberg D27,seaLakeIce,Sea and Lake Ice,28.0,NM^2,Point,NATICE,https://usicecenter.gov/pub/Iceberg_Tabular.csv,2023-04-28,00:00:00Z,-29.57,-74.27
